name,startDate,endDate,city,state,image,icon,website
Fashion/Tech Hackathon,2017-01-27,2017-01-29,Kent,OH,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/562/thumb/fashion_logo_background.png?1481663941,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/562/thumb/fashion_logo.png?1481663941,http://www.fashiontechhackathon.com/
DeltaHacks,2017-01-28,2017-01-29,Hamilton,ON,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/549/thumb/deltahacks_splash.png?1480731660,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/549/thumb/delta_hacks_logo.png?1480731660,http://deltahacks.com/
Devil Hack,2017-01-28,2017-01-29,Gurnee,IL,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/559/thumb/devilhack_splash.jpg?1481582397,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/559/thumb/devil_hack_logo.jpg?1481582397,http://www.warrentownshiphs.portal.rschooltoday.com/page/3904
HackED 2017,2017-01-28,2017-01-29,Edmonton,AB,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/563/thumb/1e2233cbf3c5-300x300_mlh.jpg?1481826751,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/563/thumb/d9b5044191a3-100x100_mlh.png?1481826750,http://hacked.compeclub.com/
MinneHack,2017-01-28,2017-01-29,Minneapolis,MN,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/412/thumb/background.jpg?1471538085,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/412/thumb/dd478f45535c-minnehack_sml_yellow.png?1471538085,http://minnehack.io/
QHacks,2017-02-03,2017-02-05,Kingston,ON,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/551/thumb/qhacks_splash.png?1480784638,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/551/thumb/qhacks_logo.png?1480784638,http://qhacks.io/
Hackatown,2017-02-04,2017-02-05,Montreal,QC,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/441/thumb/e59cf3b721c3-hackatown_mtl_splash.jpeg?1473259860,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/441/thumb/hackatown_logo_final_white.jpg?1480361515,https://hackatown.io/
Los Altos Hacks II,2017-02-04,2017-02-05,Los Altos,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/593/thumb/los_altos_splash.jpg?1484690132,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/593/thumb/los_altos_logo.png?1484690132,http://www.losaltoshacks.com/
ProfHacks,2017-02-04,2017-02-05,Glassboro,NJ,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/552/thumb/ph1920_1080_linear-01.png?1481047072,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/552/thumb/profhacks_logo.png?1481036401,http://profhacks.com/
HackMerced,2017-02-10,2017-02-12,Merced,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/554/thumb/0decfb6d3b7c-share.png?1481140487,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/554/thumb/8a1c032907c0-logo.png?1481140487,http://hackmerced.com
SteelHacks 2017,2017-02-10,2017-02-11,Pittsburgh,PA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/581/thumb/steel_splash.jpg?1483633287,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/581/thumb/steel_logo.png?1483633287,http://steelhacks.com/
BrickHack,2017-02-11,2017-02-12,Rochester,NY,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/490/thumb/4fda8f7fb8ec-mlh_splash.jpg?1477499025,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/490/thumb/75862f20a8ef-mlh_logo.jpg?1477499025,https://brickhack.io/
Disrupt the District,2017-02-11,2017-02-12,Washington,DC,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/553/thumb/district_splash.png?1481043777,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/553/thumb/district_logo.png?1481043777,http://www.disruptdc.io/
HackPoly,2017-02-11,2017-02-12,Pomona,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/557/thumb/e0ad3cd7e039-12715932_1102507196435951_241979435034942136_o.jpg?1481581603,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/557/thumb/9b2f9a55a4d4-new_logo.png?1481581603,http://www.hackpoly.com/
PearlHacks,2017-02-11,2017-02-12,Chapel Hill,NC,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/570/thumb/15697083_10208227817994936_275320856_o.png?1482525950,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/570/thumb/15683600_10208227818394946_247789461_n.png?1482525950,http://pearlhacks.com/
WHACK,2017-02-11,2017-02-12,Wellesley,MA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/583/thumb/whack_splash.png?1483976157,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/583/thumb/whack_logo.png?1483976157,http://wellesleyhacks.org/
DandyHacks,2017-02-17,2017-02-19,Rochester,NY,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/531/thumb/dandyhacks.JPG?1479833331,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/531/thumb/dandy_logo.png?1479239776,http://www.dandyhacks.org/
[email protected],2017-02-17,2017-02-19,Stony Brook,NY,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/540/thumb/cewit_splash.png?1479488080,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/540/thumb/cewit_logo.png?1479488080,http://www.cewit.org/hack/
HackFSU,2017-02-17,2017-02-19,Tallahassee,FL,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/608/thumb/fsu_splash.jpg?1485903867,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/608/thumb/fsu_logo.jpg?1485903867,https://www.hackfsu.com/
HackNYU,2017-02-17,2017-02-19,New York,NY,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/566/thumb/nyu_splash.png?1482252354,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/566/thumb/nyu_logo.png?1482252353,http://hacknyu.org/
HackYSU,2017-02-17,2017-02-19,Youngstown,OH,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/578/thumb/ysu_background.png?1483548448,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/578/thumb/ysu_logo.png?1483547049,http://hackysu.com/
HopHacks,2017-02-17,2017-02-19,Baltimore,MD,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/605/thumb/hophacks_splash.png?1485814481,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/605/thumb/hophacks_logo.png?1485814481,https://hophacks.com/
TreeHacks,2017-02-17,2017-02-19,Stanford,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/631/thumb/48d92ac4f593-TreeHacks_Cover.png?1487089283,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/631/thumb/be1d11b31737-Logo_%281%29.png?1487089013,https://www.treehacks.com/
VTHacks,2017-02-17,2017-02-19,Blacksburg,VA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/600/thumb/0d65185e5bdb-16144262_10212191713814843_1709534968_n.png?1485792301,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/600/thumb/d14554989b4b-16128659_10212191560131001_741658623_n.png?1485792300,http://vthacks.com
HackHERS,2017-02-18,2017-02-19,New Brunswick,NJ,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/589/thumb/hack_hers_splash.png?1484242784,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/589/thumb/hack_hers_logo.png?1484242784,http://hackhers.us/
JHacks,2017-02-18,2017-02-19,College Park,MD,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/573/thumb/jhacks_splash.jpg?1483039403,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/573/thumb/jhacks_logo.png?1483039402,http://jhacksumd.com/
MadHacks,2017-02-18,2017-02-19,Madison,WI,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/597/thumb/MADHACKS_SPLASH.jpg?1485372964,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/597/thumb/MADHACKS_LOGO.png?1485372964,https://www.madhacks.org/
DerbyHacks,2017-02-24,2017-02-26,Louisville,KY,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/482/thumb/6ff4f4ecec83-Splash.png?1476474878,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/482/thumb/c2f8a0f69e8f-DFleurH_Icon.png?1476474878,http://derbyhacks.io/
HackISU,2017-02-24,2017-02-26,Ames,IA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/582/thumb/isu_splash.jpg?1483975815,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/582/thumb/isu_logo.png?1483975814,http://hackisu.org/
MangoHacks,2017-02-24,2017-02-26,Miami,FL,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/618/thumb/691470f02566-hero1.jpg?1486402707,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/618/thumb/b5ce1516de32-social_media_logo.jpg?1486402706,https://mangohacks.com/
Winter WonderHack,2017-02-24,2017-02-26,Houghton,MI,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/643/thumb/winterwonderhack_splash.jpg?1487781623,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/643/thumb/winterwonderhack_logo.png?1487781623,http://winterwonderhack.org/
Desert Hacks,2017-02-25,2017-02-26,Phoenix,AZ,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/477/thumb/e4ffb9de43fe-MLH_300x300px.png?1476111618,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/477/thumb/1047399f7bb9-MLH_Logo_100x100.png?1476111618,http://www.deserthacks.org/
HackBU,2017-02-25,2017-02-26,Binghamton,NY,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/586/thumb/hackbu_splash.jpg?1484174635,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/586/thumb/hackbu_logo.png?1484174634,http://hackbu.org/2017s/
[email protected],2017-02-25,2017-02-26,Northampton,MA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/617/thumb/57db66a0d558-splash.png?1486402571,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/617/thumb/b698a8920a25-logo.png?1486402570,http://hackatsmith.com/
HackTCNJ,2017-02-25,2017-02-26,Ewing,NJ,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/637/thumb/4489e1bf3db1-splashSquare.png?1487202018,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/637/thumb/83dc2186ec03-twitter_07.png?1487202017,http://www.hacktcnj.com/static/index.html
T9Hacks,2017-02-25,2017-02-26,Boulder,CO,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/538/thumb/t9_splash.png?1479403800,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/538/thumb/t9_logo.png?1479403800,http://www.t9hacks.org/
WiCHacks,2017-02-25,2017-02-26,Rochester,NY,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/484/thumb/bda18de117a2a07ece5c6f5d9a76dcf9.jpg?1476728604,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/484/thumb/7544a795cf92-WiCHacks_Logo.png?1476728604,http://wic-hacks.rit.edu/
Hacktech,2017-03-03,2017-03-05,Pasadena,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/541/thumb/mlhsquare.png?1483460201,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/541/thumb/100x100hacktech.png?1479760440,http://hacktech.io/
StartHacks,2017-03-03,2017-03-05,Waterloo,ON,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/613/thumb/lhacks_splash.png?1485977619,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/613/thumb/lhacks_logo.png?1485977605,http://lhacks.com/
CUHacking,2017-03-04,2017-03-05,Ottawa,ON,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/533/thumb/cu_hacking_splash.jpg?1479246430,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/533/thumb/cuhackinglogo.png?1479246429,http://cuhacking.com/
Hack Potsdam,2017-03-04,2017-03-05,Potsdam,NY,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/561/thumb/potsdam_splash.jpg?1481649852,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/561/thumb/hack_potsdam_logo.png?1481649852,http://hackpotsdam.com/
Hack Ridge,2017-03-04,2017-03-05,Park Ridge,IL,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/632/thumb/6bfbbfdbf08a-cafe_final.png?1487091897,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/632/thumb/ab698de201b6-HackRidgeFinalLowRes.png?1487091896,http://www.hackridge.io
HackUTD,2017-03-04,2017-03-05,Richardson,TX,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/601/thumb/b3341e256a82-atec.jpg?1485798440,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/601/thumb/550e9183a599-Profile_Logo_Purple_Green.png?1485798440,http://hackutd.co
<Hack> puebla,2017-03-10,2017-03-11,Puebla,MX,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/634/thumb/puebla_logo.jpg?1487196722,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/634/thumb/puebla_splash.png?1487196721,http://ing.pue.itesm.mx/hackpuebla/
SWHacks,2017-03-10,2017-03-12,Tempe,AZ,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/595/thumb/3846874c8157-MLH_image_300.png?1484939646,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/595/thumb/a6be25d028a5-SWH_logo_small.png?1484939646,http://swhacks.org/
Guelph Hacks,2017-03-11,2017-03-12,Guelph,ON,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/627/thumb/guelph_splash.png?1486672094,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/627/thumb/guelph_logo.png?1486672093,http://guelphhack.socs.uoguelph.ca/
HackUVic,2017-03-11,2017-03-12,Victoria,BC,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/591/thumb/victoria_plsash.jpg?1484248864,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/591/thumb/victoria_logo.png?1484248864,http://hackuvic.com/
StarterHacks,2017-03-11,2017-03-12,Waterloo,ON,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/623/thumb/starterhacks_splash.png?1486582691,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/623/thumb/starterhacks_logo.png?1486582691,http://starterhacks.ca/
MenloHacks II,2017-03-17,2017-03-18,Atherton,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/580/thumb/menlosplash.png?1483552464,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/580/thumb/menlohacks_lgoo.png?1484921921,https://menlohacks.com/
RU Hacks,2017-03-17,2017-03-19,Toronto,ON,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/622/thumb/ruhacks_splash.png?1486573836,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/622/thumb/ruhacks_logo.png?1486573836,http://www.ruhacks.com/
nwHacks,2017-03-18,2017-03-19,Vancouver,BC,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/544/thumb/a7d0f298d8d4-nwhacks_cover_photo_ubc.jpg?1479919460,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/544/thumb/d1b9c1713ce3-nwhacks_2017_Logo.jpg?1479919460,http://www.nwhacks.io
SF Hacks,2017-03-18,2017-03-19,San Francisco,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/572/thumb/sfhacks_splash.png?1482939595,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/572/thumb/sfhacks_logo.png?1482939594,http://sfhacks.io/
eHacks,2017-03-24,2017-03-26,St. Louis,MO,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/648/thumb/ehacks_splash.jpg?1488404954,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/648/thumb/ehacks_logo.png?1488404954,http://ehacks.cs.siue.edu/
MHacks 9,2017-03-24,2017-03-26,Ann Arbor,MI,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/638/thumb/1d7556b84be8-mlhPromotion_09.png?1487697574,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/638/thumb/f2186373eeee-mlhPromotion_10.png?1487697574,https://mhacks.org/
CrimsonHacks,2017-03-25,2017-03-26,Tuscaloosa,AL,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/534/thumb/CrimsonHacks_Splash.png?1479316557,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/534/thumb/CrimsonHacks_Logo.png?1479316557,http://crimsonhacks.com/
hackBCA,2017-03-25,2017-03-26,Hackensack,NJ,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/547/thumb/hackbca_splash.JPG?1480697758,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/547/thumb/hackbca_logo.png?1480697758,http://www.hackbca.com/
Hack Emory V,2017-03-25,2017-03-26,Atlanta,GA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/651/thumb/d73df7e471c2-300_x_300_px.png?1488562133,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/651/thumb/f41b160c401c-100_x_100_px.png?1488562133,http://www.hackemory.com/
HackTJ,2017-03-25,2017-03-26,Alexandria,VA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/558/thumb/hacktj_splash.png?1481581639,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/558/thumb/hacktj_logo.png?1481581639,https://hacktj.org/
Hack.UVA,2017-03-25,2017-03-26,Charlottesville,VA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/645/thumb/uva_splash.jpg?1488403409,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/645/thumb/uva_logo.jpg?1488403409,http://hackuva.io/
HSHacks,2017-03-25,2017-03-26,Fremont,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/546/thumb/hshacks_splash.jpg?1480545244,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/546/thumb/hshacks_logo.png?1480545244,http://www.hshacks.com/
PolyHacks,2017-03-25,2017-03-26,Lakeland,FL,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/630/thumb/d735ddd88cb1-splash300x300.png?1487004545,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/630/thumb/4040d2abb774-splash_1100x100.png?1487004545,https://polyhacks.com/
RoboHacks,2017-03-25,2017-03-26,Montréal,QC,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/606/thumb/d6d01b7ba70c-mcgill.jpg?1485883955,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/606/thumb/3f3c05896357-Screen_Shot_2017_01_24_at_11.36.56_AM.png?1485883955,http://robohacks.io
WiseHacks,2017-03-25,2017-03-26,Abingdon,VA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/491/thumb/HEC300x300.fw.png?1477507023,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/491/thumb/3b6b35134050-WiseHacks100x100.fw.png?1477505301,http://wisehacks.swcenter.edu/
HackGSU,2017-03-31,2017-04-02,Atlanta,GA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/569/thumb/hackgsu_splash.jpg?1482342028,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/569/thumb/hackgsu_logo.png?1482342028,http://hackgsu.com/
HackPrinceton,2017-03-31,2017-04-02,Princeton,NJ,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/596/thumb/40e4879bc5b1-hp_cover_300.png?1485185286,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/596/thumb/664c1f0ed66d-hp_prof_100__1_.png?1485185286,https://hackprinceton.com/
TribeHacks,2017-03-31,2017-04-02,Williamsburg,VA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/564/thumb/4bdb788fd031-Wren_Building_at_Night.png?1482077901,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/564/thumb/3ee978658e93-tribehackslogo.png?1482077901,http://www.tribehacks.com/
HackKean,2017-04-01,2017-04-02,Union,NJ,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/639/thumb/HackKean_Splash.png?1487712433,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/639/thumb/HackKean_Logo.png?1487712433,https://hackkean.org/
MasseyHacks III,2017-04-01,2017-04-02,Windsor,ON,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/575/thumb/massey_background.png?1483459951,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/575/thumb/massey_logo.png?1483459950,https://masseyhacks.ca/
PolyHack,2017-04-01,2017-04-02,Monterrey,MX,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/609/thumb/polyhack_splash.png?1485970434,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/609/thumb/polyhack_logo.jpg?1485970434,http://www.polyhackur.com/
sudo HackStetson II,2017-04-01,2017-04-02,DeLand,FL,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/607/thumb/43772cb08cea-sudo_cover.png?1485898665,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/607/thumb/e6469c8f6194-sudo_logo.png?1485898665,http://hackstetson.com/
Bitcamp,2017-04-07,2017-04-09,College Park,MD,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/621/thumb/af1346f858b3-Screen_Shot_2017_01_24_at_2.13.48_PM.png?1486573669,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/621/thumb/biticon.png?1486573668,http://bitca.mp/
BuildHer,2017-04-07,2017-04-08,Evanston,IL,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/635/thumb/buildher_splash.jpg?1487197096,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/635/thumb/buildher_logo.jpg?1487197096,http://buildher.io/
Digital Women Code Camp,2017-04-07,2017-04-08,Ames,IA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/665/thumb/dwcc_splash.jpg?1490488737,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/665/thumb/Digital_Women_Code_Camp_logo.jpg?1490488737,http://digitalwomen.ece.iastate.edu/
IDHack,2017-04-07,2017-04-08,Boston,MA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/655/thumb/idhack_splash.png?1488842687,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/655/thumb/idhack_lgoo.png?1488842687,https://www.idhack.developersfordevelopment.org/
AthenaHacks,2017-04-08,2017-04-09,Los Angeles,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/602/thumb/0a9df2679261-asdfgh.png?1485798769,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/602/thumb/02515c90d647-100100.png?1485798768,http://athenahacks.com/
hackNY,2017-04-08,2017-04-09,New York,NY,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/612/thumb/00d2985d6a27-hackny_mlh_splash.jpg?1485976067,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/612/thumb/bcb3ab118d08-hackNY_Square_Red_Logo100px.png?1485976066,http://hackny.org/hackathon/
HackPSU,2017-04-08,2017-04-09,University Park,PA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/647/thumb/hackpsu-mlh-splash.png?1488406116,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/647/thumb/hackpsu_logo.png?1488404372,http://hackpsu.org/
RevolutionUC,2017-04-08,2017-04-09,Cincinnati,OH,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/592/thumb/d79e8f86a523-revUCExpo300x300.png?1484526814,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/592/thumb/f78ea6404d5e-revUCLogo100x100.png?1484526814,https://revolutionuc.com/
BroncoHack,2017-04-14,2017-04-15,Santa Clara,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/653/thumb/broncohack_splash.jpg?1488841300,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/653/thumb/broncohack_logo.jpg?1488841299,http://www.broncohack.net/
HackFresno,2017-04-14,2017-04-15,Fresno,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/658/thumb/hackfresno_splash.png?1488843108,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/658/thumb/hackfresno_logo.png?1488843107,http://www.hackfresno.com/
HackUNL,2017-04-14,2017-04-16,Lincoln,NE,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/644/thumb/hackunl_splash.jpg?1488399610,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/644/thumb/hackunl_logo.png?1488399609,http://unlcms.unl.edu/student-involvement/hackunl/welcome
Hamp Hack,2017-04-14,2017-04-15,Amherst,MA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/579/thumb/hamp_splash.png?1483547336,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/579/thumb/hamp_logo.png?1483547335,http://hamphack.hampshire.edu/
CarlHacks,2017-04-15,2017-04-16,Northfield,MN,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/571/thumb/carlhacks_splash.png?1482860486,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/571/thumb/carlhacks_logo.png?1482860485,https://carlhacks.com/
CatHacks 3,2017-04-15,2017-04-16,Lexington,KY,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/599/thumb/41827efa915d-splash.png?1485458038,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/599/thumb/72fb891e1432-mlh_logo2.png?1485458037,http://cathacks.cs.uky.edu/
HackCWRU,2017-04-15,2017-04-16,Cleveland,OH,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/666/thumb/hackcwru_splash.png?1490894169,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/666/thumb/hcwru_mluIcon.png?1491239704,http://hack.cwru.edu/
TinoHacks,2017-04-15,2017-04-16,Cupertino,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/670/thumb/tinohacks_splash.jpg?1491425734,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/670/thumb/tinohacks_logo.png?1491425733,http://tinohacks.tech/
Otter Hacks,2017-04-21,2017-04-23,Marina,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/649/thumb/otterhacks_splash.jpg?1488405196,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/649/thumb/otterhacks_logo.png?1488405196,https://otterhacks.xyz/
BeachHacks,2017-04-22,2017-04-23,Long Beach,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/620/thumb/41b56148ba9a-bh2_logo.png?1486494943,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/620/thumb/8af9620f1eb6-bh_icon.png?1486494943,http://beachhacks.com
HackCU III,2017-04-22,2017-04-23,Boulder,CO,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/543/thumb/70991d078d30-hackcusplash.png?1479915080,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/543/thumb/e23bb370eaf6-hackculogo.jpg?1479915079,https://2017.hackcu.org
